,DIVISION,SUBDIVISION,PREFIX,MILEPOST,TRACK TYPE,TRACK CODE,SIDE,DEFECT TYPE,SIZE,DATE FOUND,CAR NAME,PREPARED BY,CURVE-TANG,ROADMASTER,JOINT-WELD,ROLLED YEAR,MILL,WEIGHT,MGT,AGE,CUM MGT
16284,GL,MOUNT VICTORY,QI,54.93,SG,M,R,EFBW,10.0,12/14/2010,S978,SRS,T,159,,1976.0,BL,140.0,39.86,35.0,906.815
16285,GL,MOUNT VICTORY,QI,55.27,SG,M,R,FH,8.0,12/14/2010,S978,SRS,T,159,,1976.0,BL,140.0,39.86,35.0,906.815
16286,GL,FOSTORIA,BI,36.391,2,M,L,BHB,2.0,12/13/2012,S978,SRS,T,G65,J,2008.0,CO,136.0,64.04,5.0,304.19
16287,GL,GREENWICH,QI,14.7,1,M,R,CH,,12/13/2012,SERV,H4237,T,159, ,1979.0,,132.0,59.64,34.0,1338.3216
16288,GL,WILLARD,BI,50.6,2,M,L,HW,8.0,12/13/2012,S978,SRS,T,G65,,1971.0,BL,122.0,66.56,42.0,1621.4016
16289,GL,WILLARD,BI,45.73,2,M,L,TW,10.0,12/13/2012,S978,SRS,T,G65,,1969.0,UI,122.0,66.56,44.0,1640.0384
16290,GL,WILLARD TERMINAL,BI,0.037,2,M,R,HW,3.0,12/13/2011,S978,SRS,T,H10,,2004.0,OT,132.0,63.22,8.0,465.2992
16291,GL,WILLARD TERMINAL,BG,203.848,1,M,R,SD,8.0,12/13/2011,S978,SRS,T,H10,,1951.0,BS,140.0,53.4,61.0,1270.386
16292,GL,GARRETT EAST,BI,116.748,1,M,R,FH,10.0,12/12/2012,S978,SRS,T,G65,,1972.0,BL,122.0,57.15,41.0,1382.4585
16293,GL,GARRETT EAST,BI,113.427,1,M,L,TW,20.0,12/12/2012,S978,SRS,T,G65,,1997.0,BS,136.0,57.15,16.0,768.096
16294,GL,WILLARD TERMINAL,BG,196.33,1,M,R,FH,10.0,12/12/2011,S978,SRS,T,G75,,1966.0,BL,122.0,53.4,46.0,1326.456
16295,GL,WILLARD TERMINAL,BG,199.048,1,M,L,TDD,10.0,12/12/2011,S978,SRS,T,G75,,1978.0,UT,132.0,53.4,34.0,1198.296
16296,GL,GREENWICH,BG,192.575,1,M,L,TW,10.0,12/12/2011,S978,SRS,T,G75,,1975.0,BL,122.0,59.64,37.0,1390.2084
16297,GL,WILLARD TERMINAL,BG,192.988,1,M,L,TW,10.0,12/12/2011,S978,SRS,T,G75,,1966.0,BL,122.0,53.4,46.0,1326.456
16298,GL,WILLARD TERMINAL,BG,199.828,1,M,R,TW,50.0,12/12/2011,S978,SRS,T,G75,,1966.0,BL,122.0,53.4,46.0,1326.456
16299,GL,GARRETT EAST,BI,85.127,1,M,R,BHB,1.0,12/11/2012,S978,SRS,T,G65,J,2006.0,OT,136.0,57.15,7.0,372.0465
16300,GL,ERIE WEST,QD,103.4,1,M,R,CH,,12/11/2012,SERV,V2750,T,260, ,1971.0,,140.0,46.93,42.0,1143.2148
16301,GL,INDIANAPOLIS LINE,QI,227.3,1,M,L,CH,,12/11/2012,SERV,,T,161,W,,,132.0,27.25,,
16302,GL,GARRETT EAST,BI,107.036,1,M,L,EFBW,20.0,12/11/2012,S978,SRS,T,G65,,1981.0,BS,122.0,57.15,32.0,1243.584
16303,GL,GARRETT EAST,BI,100.415,1,M,R,EFBW,80.0,12/11/2012,S978,SRS,T,G65,,1981.0,BS,122.0,57.15,32.0,1243.584
16304,GL,NEW CASTLE,BG,73.318,2,M,L,HW,3.0,12/11/2012,S994,SRS,T,G80,,1973.0,BL,122.0,32.47,40.0,779.28
16305,GL,NEW CASTLE,BG,79.437,2,M,R,TDD,10.0,12/11/2012,S994,SRS,T,G80,,1962.0,UI,132.0,32.47,51.0,811.4253
16306,GL,GARRETT EAST,BI,101.456,1,M,R,TW,10.0,12/11/2012,S978,SRS,T,G65,,1978.0,OT,122.0,57.15,35.0,1300.1625
16307,GL,GARRETT EAST,BI,82.77,1,M,L,TW,10.0,12/11/2012,S978,SRS,T,G65,,1978.0,BS,122.0,57.15,35.0,1300.1625
16308,GL,ST LOUIS LINE,QS,58.5,1,M,L,TDD,20.0,12/11/2011,SERV,J6620,T,164, ,,,140.0,28.04,,
16309,GL,GARRETT EAST,BI,71.238,1,M,R,FH,8.0,12/10/2012,S978,SRS,T,G65,,1978.0,BS,122.0,57.15,35.0,1300.1625
16310,GL,NEW CASTLE,BG,112.664,2,M,L,SD,2.0,12/10/2012,S994,SRS,T,G80,,1952.0,UC,140.0,32.47,61.0,772.4613
16311,GL,NEW CASTLE,BG,91.899,2,M,L,SD,8.0,12/10/2012,S994,SRS,T,G80,,1966.0,UI,122.0,32.47,47.0,808.8277
16312,GL,NEW CASTLE,BG,83.267,2,M,R,TDD,10.0,12/10/2012,S994,SRS,T,G80,,1973.0,UI,122.0,32.47,40.0,779.28
16313,GL,GARRETT EAST,BI,79.935,1,M,R,TW,10.0,12/10/2012,S978,SRS,T,G65,,1972.0,BL,122.0,57.15,41.0,1382.4585
16314,GL,NEW CASTLE,BG,112.3,2,M,R,TW,10.0,12/10/2012,S994,SRS,T,G80,,1951.0,UC,140.0,32.47,62.0,764.9932
16315,GL,GARRETT EAST,BI,70.97,1,M,R,TW,20.0,12/10/2012,S978,SRS,T,G65,,1981.0,TH,122.0,57.15,32.0,1243.584
16316,GL,GARRETT EAST,BI,66.446,1,M,L,TW,40.0,12/10/2012,S978,SRS,T,G65,,1975.0,BL,122.0,57.15,38.0,1346.454
16317,GL,GREENWICH,QI,39.2,2,M,R,TDD,20.0,12/10/2011,SERV,H4237,T,159, ,,,127.0,47.58,,
16318,GL,ST LOUIS LINE,QS,68.9,1,M,L,TW,,12/10/2011,SERV,J6620,T,164, ,1951.0,UC,127.0,28.04,61.0,667.0716
16319,GL,NEW CASTLE,BG,89.1,1,M,L,BRO,,12/10/2010,SERV,K7892,T,G80, ,1976.0,BL,122.0,31.86,35.0,724.815
16320,GL,WILLARD TERMINAL,BG,197.78,1,M,L,TW,10.0,12/10/2010,S978,SRS,T,G75,,1966.0,BL,122.0,53.4,45.0,1321.65
16321,GL,WILLARD TERMINAL,BG,198.32,1,M,L,TW,10.0,12/10/2010,S978,SRS,T,G75,,1966.0,BL,122.0,53.4,45.0,1321.65
16322,GL,MOUNT VICTORY,QI,64.66,SG,M,R,VSH,95.0,12/10/2010,S955,SRS,T,159,,1976.0,BS,140.0,39.86,35.0,906.815
16323,GL,ERIE WEST,QD,148.6,2,M,R,CH,,12/09/2011,SERV,V2750,T,260, ,2002.0,BS,141.0,56.0,10.0,504.0
16324,GL,GREENWICH,BG,192.65,2,M,R,BHB,4.0,12/09/2010,S978,SRS,T,G75,J,2006.0,OT,136.0,47.58,5.0,226.005
16325,GL,MOUNT VICTORY,QI,131.67,1,M,R,HW,11.0,12/09/2010,S955,SRS,T,159,,1964.0,BL,127.0,27.97,47.0,696.7327
16326,GL,MOUNT VICTORY,QI,131.69,1,M,L,TW,10.0,12/09/2010,S955,SRS,T,159,,1941.0,BL,127.0,27.97,70.0,587.37
16327,GL,WILLARD TERMINAL,BG,199.36,2,M,R,TW,50.0,12/09/2010,S978,SRS,T,G75,,1963.0,BL,132.0,63.22,48.0,1577.9712
16328,GL,WILLARD TERMINAL,BG,199.61,2,M,R,TW,50.0,12/09/2010,S978,SRS,T,G75,,1963.0,UI,132.0,63.22,48.0,1577.9712
16329,GL,INDIANAPOLIS LINE,QI,149.3,1,M,L,BRO,,12/08/2010,SERV,V0567,T,161, ,1948.0,BL,127.0,27.25,63.0,635.1975
16330,GL,INDIANAPOLIS LINE,QI,268.583,1,M,R,FH,12.0,12/08/2010,D024,DPS,T,162,,1976.0,UI,140.0,27.25,35.0,619.9375
16331,GL,INDIANAPOLIS LINE,QI,269.718,1,M,R,FH,12.0,12/08/2010,D024,DPS,T,162,,1976.0,UI,140.0,27.25,35.0,619.9375
16332,GL,MOUNT VICTORY,QI,122.78,1,M,L,FH,8.0,12/08/2010,S955,SRS,T,159,,1937.0,BL,127.0,27.97,74.0,538.1428
16333,GL,INDIANAPOLIS TERMINAL,QI,282.272,2,M,R,HSH,3.0,12/08/2010,D024,DPS,T,162,,1998.0,UI,132.0,30.56,13.0,345.6336
16334,GL,INDIANAPOLIS LINE,QI,260.631,1,M,L,TDD,10.0,12/08/2010,D024,DPS,T,162,,1976.0,UT,132.0,27.25,35.0,619.9375
16335,GL,INDIANAPOLIS LINE,QI,269.604,1,M,L,TDD,10.0,12/08/2010,D024,DPS,T,162,,1976.0,UI,140.0,27.25,35.0,619.9375
16336,GL,MOUNT VICTORY,QI,111.49,SG,M,L,TW,10.0,12/08/2010,S955,SRS,T,159,,1987.0,BS,132.0,39.86,24.0,727.0464
16337,GL,INDIANAPOLIS TERMINAL,QI,283.891,2,M,L,TW,15.0,12/08/2010,D024,DPS,T,162,,1972.0,BS,140.0,30.56,39.0,727.0224
16338,GL,INDIANAPOLIS LINE,QI,263.604,1,M,R,TW,20.0,12/08/2010,D024,DPS,T,162,,1978.0,UI,132.0,27.25,33.0,602.4975
16339,GL,NEW CASTLE,BG,115.55,2,M,L,TDD,10.0,12/07/2012,S994,SRS,T,G80,,1953.0,BS,140.0,32.47,60.0,779.28
16340,GL,NEW CASTLE,BG,129.64,2,M,R,TW,10.0,12/07/2012,S994,SRS,T,G80,,1973.0,UI,132.0,32.47,40.0,779.28
16341,GL,WILLARD TERMINAL,BI,0.23,2,M,L,BHB,3.0,12/07/2010,S978,SRS,T,H10,J,1980.0,UI,136.0,63.22,31.0,1352.2758
16342,GL,INDIANAPOLIS LINE,QI,165.5,1,M,L,BRO,,12/07/2010,SERV,V0567,T,161, ,,,131.0,27.25,,
16343,GL,MOUNT VICTORY,QI,90.83,SG,M,R,CH,0.0,12/07/2010,S955,SRS,T,159,,1974.0,UI,140.0,39.86,37.0,929.1366
16344,GL,MOUNT VICTORY,QI,96.21,2,M,L,CH,0.0,12/07/2010,S955,SRS,T,159,,1942.0,UI,131.0,21.71,69.0,464.3769
16345,GL,MOUNT VICTORY,QI,87.56,SG,M,R,SD,4.0,12/07/2010,S955,SRS,T,159,,1988.0,BS,132.0,39.86,23.0,705.9206
16346,GL,GARRETT EAST,BI,96.1,1,M,R,TDC,,12/06/2012,SERV,DMB,T,G65, ,,BL,122.0,57.15,,
16347,GL,ERIE WEST,QD,116.385,2,M,L,TW,20.0,12/06/2012,S931,SRS,T,260,,1970.0,BS,140.0,56.0,43.0,1372.56
16348,GL,INDIANAPOLIS TERMINAL,QS,10.076,SG,M,L,EFBW,20.0,12/06/2010,D024,DPS,T,163,,1968.0,IL,140.0,2.95,43.0,72.3045
16349,GL,INDIANAPOLIS TERMINAL,QS,7.853,1,M,L,FH,18.0,12/06/2010,D024,DPS,T,163,,1978.0,IL,140.0,28.98,33.0,640.7478
16350,GL,MOUNT VICTORY,QI,91.89,SG,M,R,FH,8.0,12/06/2010,S955,SRS,T,159,,1989.0,UI,140.0,39.86,22.0,683.9976
16351,GL,INDIANAPOLIS TERMINAL,QS,1.461,1,M,L,HW,2.0,12/06/2010,D024,DPS,T,163,J,2003.0,RM,132.0,28.98,8.0,213.2928
16352,GL,WILLARD,BI,53.94,2,M,R,HW,2.0,12/06/2010,S978,SRS,T,G65,,1977.0,BL,122.0,66.56,34.0,1493.6064
16353,GL,MOUNT VICTORY,QI,97.77,1,M,R,TW,10.0,12/06/2010,S955,SRS,T,159,,1985.0,BS,132.0,27.97,26.0,538.1428
16354,GL,WILLARD,BI,50.24,2,M,R,TW,10.0,12/06/2010,S978,SRS,T,G65,,1974.0,UI,122.0,66.56,37.0,1551.5136
16355,GL,INDIANAPOLIS TERMINAL,QS,4.239,1,M,R,TW,15.0,12/06/2010,D024,DPS,T,163,,1978.0,IL,140.0,28.98,33.0,640.7478
16356,GL,INDIANAPOLIS TERMINAL,QS,4.24,1,M,L,TW,15.0,12/06/2010,D024,DPS,T,163,,1973.0,IL,140.0,28.98,38.0,682.7688
16357,GL,INDIANAPOLIS TERMINAL,QS,12.73,1,M,L,TW,20.0,12/06/2010,D024,DPS,T,163,,1978.0,IL,132.0,28.98,33.0,640.7478
16358,GL,WILLARD,BI,44.8,2,M,L,TW,20.0,12/06/2010,S978,SRS,T,G65,,1977.0,BL,122.0,66.56,34.0,1493.6064
16359,GL,WILLARD,BI,52.23,2,M,R,TW,30.0,12/06/2010,S978,SRS,T,G65,,1969.0,UI,122.0,66.56,42.0,1621.4016
16360,GL,ERIE WEST,QD,128.256,2,M,R,TDD,40.0,12/05/2012,S931,SRS,T,260,,2001.0,BS,132.0,56.0,12.0,591.36
16361,GL,ERIE WEST,QD,122.752,2,M,L,TW,10.0,12/05/2012,S931,SRS,T,260,,1955.0,UI,140.0,56.0,58.0,1364.16
16362,GL,NEW CASTLE,BG,165.38,2,M,L,TW,10.0,12/05/2012,S994,SRS,T,G75,,1966.0,UI,122.0,32.47,47.0,808.8277
16363,GL,ERIE WEST,QD,127.927,1,M,R,BHB,3.0,12/05/2011,S956,SRS,T,260,J,2006.0,OT,136.0,46.93,6.0,264.6852
16364,GL,ERIE WEST,QD,137.795,1,M,L,HSH,4.0,12/05/2011,S956,SRS,T,260,,1962.0,UI,136.0,46.93,50.0,1173.25
16365,GL,ERIE WEST,QD,137.356,1,M,L,TW,15.0,12/05/2011,S956,SRS,T,260,,1985.0,BS,132.0,46.93,27.0,924.9903
16366,GL,ERIE WEST,QD,136.485,1,M,L,EFBW,20.0,12/04/2012,S931,SRS,T,260,,1970.0,BS,140.0,46.93,43.0,1150.2543
16367,GL,ERIE WEST,QD,135.185,1,M,R,HSH,5.0,12/04/2012,S931,SRS,T,260,,1970.0,BS,140.0,46.93,43.0,1150.2543
16368,GL,NEW CASTLE,BG,188.499,2,M,R,TDD,10.0,12/04/2012,S994,SRS,T,G75,,1998.0,OT,122.0,32.47,15.0,413.9925
16369,GL,NEW CASTLE,BG,179.149,2,M,R,TW,10.0,12/04/2012,S994,SRS,T,G75,,1966.0,UI,122.0,32.47,47.0,808.8277
16370,GL,NEW CASTLE,BG,178.54,2,M,L,TW,20.0,12/04/2012,S994,SRS,T,G75,,1966.0,BL,122.0,32.47,47.0,808.8277
16371,GL,WILLARD,BI,62.458,1,M,L,BHB,4.0,12/03/2012,S978,SRS,T,G65,J,2011.0,OT,136.0,59.0,2.0,115.64
16372,GL,WILLARD,BI,53.306,1,M,R,EFBW,10.0,12/03/2012,S978,SRS,T,G65,,1977.0,BL,122.0,59.0,36.0,1359.36
16373,GL,WILLARD,BI,54.887,1,M,R,EFBW,10.0,12/03/2012,S978,SRS,T,G65,,1977.0,BL,122.0,59.0,36.0,1359.36
