,LATITUDE,LONGITUDE,EXCEPTION TYPE
14834,36.701866,84.141187,RIGHT RAIL CANT
14835,35.855986,82.034707,PROFILE LEFT 62FT
14836,35.855256,82.033289,PROFILE LEFT 62FT
14837,35.867789,82.016793,PROFILE LEFT 62FT
14838,35.867789,82.016793,PROFILE LEFT 62FT
14839,35.855328,82.033109,PROFILE LEFT 62FT
14840,35.855328,82.033109,PROFILE LEFT 62FT
14841,35.867789,82.016793,PROFILE RIGHT 62FT
14842,35.867789,82.016793,PROFILE RIGHT 62FT
14843,35.855986,82.034707,PROFILE RIGHT 62FT
14844,35.855986,82.034707,PROFILE RIGHT 62FT
14845,35.855256,82.033289,PROFILE RIGHT 62FT
14846,35.855256,82.033289,PROFILE RIGHT 62FT
14847,35.855328,82.033109,PROFILE RIGHT 62FT
14848,35.855328,82.033109,PROFILE RIGHT 62FT
14849,36.701891,84.14096,LEFT RAIL CANT
14850,36.701886,84.140956,RIGHT RAIL CANT
14851,35.856704,82.031589,CROSSLEVEL
14852,35.856704,82.031589,CROSSLEVEL
14853,35.854343,82.033983,CROSSLEVEL
14854,35.854343,82.033983,CROSSLEVEL
14855,35.825318,82.006996,CROSSLEVEL
14856,35.825957,82.024173,WARP 62FT
14857,35.856793,82.031489,CROSSLEVEL
14858,35.85295,82.02553,CROSSLEVEL
14859,35.852925,82.025542,CROSSLEVEL
14860,35.85701,82.03155,WARP 62FT
14861,35.854786,82.027281,WARP 62FT
14862,35.856874,82.031397,WARP 62FT
14863,35.856874,82.031397,WARP 62FT
14864,36.710615,84.15094,ALIGNMENT
14865,36.710437,84.150853,ALIGNMENT
14866,36.710967,84.15108,PROFILE LEFT 62FT
14867,36.710779,84.151012,PROFILE LEFT 62FT
14868,36.710977,84.151084,PROFILE LEFT 62FT
14869,36.710961,84.151078,PROFILE LEFT 62FT
14870,36.710615,84.15094,WARP 31FT
14871,37.529835,83.444557,ALIGNMENT LEFT
14872,37.529825,83.444541,ALIGNMENT RIGHT
14873,37.529825,83.444541,ALIGNMENT RIGHT
14874,37.558558,83.450616,LEFT RAIL CANT
14875,37.558622,83.450542,LEFT RAIL CANT
14876,37.558975,83.450919,WIDE GAGE
14877,37.558692,83.450464,WIDE GAGE
14878,36.69691,84.140084,PROFILE RIGHT 62FT
14879,36.69691,84.140084,PROFILE RIGHT 62FT
14880,36.696828,84.140075,PROFILE RIGHT 62FT
14881,36.696822,84.140075,PROFILE RIGHT 62FT
14882,36.696822,84.140075,WARP 62FT
14883,36.696844,84.140077,WARP 62FT
14884,36.696762,84.140069,CROSSLEVEL
14885,36.696955,84.140623,CROSSLEVEL
14886,36.696795,84.140333,PROFILE RIGHT 62FT
14887,36.696909,84.140613,WARP 31FT
14888,36.696817,84.140651,CROSSLEVEL
14889,36.696817,84.140651,CROSSLEVEL
14890,36.696652,84.140329,CROSSLEVEL
14891,36.696652,84.140329,CROSSLEVEL
14892,36.697254,84.137997,CROSSLEVEL
14893,,,PROFILE RIGHT 62FT
14894,36.696871,84.140618,WARP 31FT
14895,36.696871,84.140618,WARP 31FT
14896,36.696734,84.140331,WARP 62FT
14897,36.696871,84.140618,WARP 62FT
14898,36.696871,84.140618,WARP 62FT
14899,35.858666,82.023977,LEFT RAIL CANT
14900,35.857039,82.023757,RIGHT RAIL CANT
14901,35.857055,82.02375,RIGHT RAIL CANT
14902,35.859146,82.023678,LEFT RAIL CANT
14903,35.857537,82.023507,RIGHT RAIL CANT
14904,35.859146,82.023678,RIGHT RAIL CANT
14905,35.8592,82.023646,WIDE GAGE
14906,35.861366,82.027843,LEFT RAIL CANT
14907,35.85922,82.023634,LEFT RAIL CANT
14908,35.857732,82.0234,RIGHT RAIL CANT
14909,35.85922,82.023634,RIGHT RAIL CANT
14910,35.861415,82.027789,LEFT RAIL CANT
14911,35.857891,82.023309,RIGHT RAIL CANT
14912,35.859412,82.023518,WIDE GAGE
14913,35.857267,82.024209,LEFT RAIL CANT
14914,35.857279,82.024195,LEFT RAIL CANT
14915,35.85796,82.023268,RIGHT RAIL CANT
14916,35.859418,82.025622,RIGHT RAIL CANT
14917,35.859405,82.025635,RIGHT RAIL CANT
14918,35.858009,82.023238,WIDE GAGE
14919,35.855942,82.031649,LEFT RAIL CANT
14920,35.861674,82.027663,WARP 31FT
14921,35.86173,82.02754,WIDE GAGE
14922,35.856135,82.031438,LEFT RAIL CANT
14923,35.82248,82.000243,RIGHT RAIL CANT
14924,35.859829,82.025196,WARP 31FT
14925,35.859829,82.025196,WARP 31FT
14926,37.56277,83.446294,LEFT RAIL CANT
14927,37.56277,83.446294,LEFT RAIL CANT
14928,37.562688,83.446363,WIDE GAGE
14929,37.562683,83.446277,WIDE GAGE
14930,37.56271,83.446344,WIDE GAGE
14931,37.562765,83.446298,WIDE GAGE
14932,37.562618,83.44654,RIGHT RAIL CANT
14933,37.562642,83.446509,RIGHT RAIL CANT
14934,37.562784,83.44625,WIDE GAGE
14935,37.56276,83.446308,WIDE GAGE
14936,37.562797,83.446271,WIDE GAGE
14937,37.562768,83.446279,WIDE GAGE
14938,37.562499,83.445828,WIDE GAGE
14939,37.562829,83.446245,WIDE GAGE
14940,37.562793,83.446233,WIDE GAGE
14941,37.562908,83.446182,LEFT RAIL CANT
14942,37.562908,83.446182,LEFT RAIL CANT
14943,37.562676,83.446438,RIGHT RAIL CANT
14944,37.562809,83.446205,WIDE GAGE
14945,37.562822,83.446146,WIDE GAGE
14946,37.563017,83.446101,WIDE GAGE
14947,37.56357,83.44575,LEFT RAIL CANT
14948,37.56357,83.44575,LEFT RAIL CANT
14949,37.563094,83.445022,WARP 31FT
14950,37.563565,83.445753,WIDE GAGE
14951,36.69076,84.141455,PROFILE LEFT 62FT
14952,36.690755,84.141454,PROFILE RIGHT 62FT
14953,36.69087,84.141387,CROSSLEVEL
14954,36.690748,84.141407,PROFILE LEFT 62FT
14955,36.690716,84.141411,PROFILE RIGHT 62FT
14956,36.690748,84.141407,PROFILE RIGHT 62FT
14957,36.687616,84.140535,WIDE GAGE
14958,36.687616,84.140535,WIDE GAGE
14959,36.687339,84.140178,LEFT RAIL CANT
14960,36.687339,84.140178,LEFT RAIL CANT
14961,36.690943,84.141372,WARP 31FT
14962,35.861542,82.020878,CROSSLEVEL
14963,35.857239,82.020787,WIDE GAGE
14964,35.857239,82.020787,WIDE GAGE
14965,36.68933,84.141481,LEFT RAIL CANT
14966,36.689328,84.141476,RIGHT RAIL CANT
14967,36.689526,84.141498,RIGHT RAIL CANT
14968,36.688131,84.140992,EXCESS. ELEVATION
14969,36.687729,84.140643,LEFT RAIL CANT
14970,36.68767,84.140593,LEFT RAIL CANT
14971,36.68767,84.140593,LEFT RAIL CANT
14972,37.56317,83.440769,LEFT RAIL CANT
14973,37.563171,83.439759,RIGHT RAIL CANT
14974,37.563171,83.439713,RIGHT RAIL CANT
14975,36.687854,84.140772,EXCESS. ELEVATION
14976,36.687622,84.140557,WIDE GAGE
14977,36.6877,84.140633,EXCESS. ELEVATION
14978,36.687402,84.140271,RIGHT RAIL CANT
14979,36.687701,84.140624,EXCESS. ELEVATION
14980,36.687632,84.140551,EXCESS. ELEVATION
14981,36.687275,84.14009,LEFT RAIL CANT
14982,36.68742,84.140321,RIGHT RAIL CANT
14983,36.687619,84.140538,EXCESS. ELEVATION
14984,36.687371,84.14023,LEFT RAIL CANT
14985,36.687371,84.14023,LEFT RAIL CANT
14986,36.687376,84.140251,RIGHT RAIL CANT
14987,36.687359,84.140224,RIGHT RAIL CANT
14988,36.687354,84.140197,RIGHT RAIL CANT
14989,36.687378,84.140279,RIGHT RAIL CANT
14990,35.869897,82.015708,LEFT RAIL CANT
14991,35.869995,82.015725,LEFT RAIL CANT
14992,35.865106,82.019958,WARP 31FT
14993,35.873048,82.021279,WARP 31FT
14994,35.871663,82.016102,RIGHT RAIL CANT
14995,35.871949,82.016117,WIDE GAGE
14996,37.557908,83.428554,CROSSLEVEL
14997,37.557872,83.428453,WARP 62FT
14998,35.867889,82.010178,ALIGNMENT LEFT
14999,35.867908,82.010154,ALIGNMENT LEFT
15000,35.867908,82.010154,ALIGNMENT LEFT
15001,35.867908,82.010154,ALIGNMENT RIGHT
15002,35.868038,82.01,ALIGNMENT LEFT
15003,35.868038,82.01,ALIGNMENT LEFT
15004,35.86803,82.010009,ALIGNMENT RIGHT
15005,35.86803,82.010009,ALIGNMENT RIGHT
15006,36.831238,83.787371,LEFT RAIL CANT
15007,36.831197,83.787268,WIDE GAGE
15008,36.831169,83.787277,WIDE GAGE
15009,36.831245,83.787418,WIDE GAGE
15010,36.831116,83.787083,RIGHT RAIL CANT
15011,36.831109,83.787006,WIDE GAGE
15012,36.831197,83.787067,LEFT RAIL CANT
15013,36.831054,83.786865,WIDE GAGE
15014,35.878434,82.014356,ALIGNMENT LEFT
15015,35.878434,82.014356,ALIGNMENT LEFT
15016,35.878434,82.014356,ALIGNMENT RIGHT
15017,35.878434,82.014356,ALIGNMENT RIGHT
15018,36.830521,83.785578,LEFT RAIL CANT
15019,36.830529,83.785596,RIGHT RAIL CANT
15020,36.830362,83.78525,RIGHT RAIL CANT
15021,36.83003,83.785455,WIDE GAGE
15022,36.83011,83.785474,LEFT RAIL CANT
15023,36.830065,83.785388,LEFT RAIL CANT
15024,36.829934,83.785388,WIDE GAGE
15025,36.829934,83.785388,WIDE GAGE
15026,36.830329,83.785187,WIDE GAGE
15027,36.830329,83.785187,WIDE GAGE
15028,36.829133,83.783033,LEFT RAIL CANT
15029,36.829144,83.783057,LEFT RAIL CANT
15030,36.827811,83.78391,WIDE GAGE
15031,36.827347,83.783102,LEFT RAIL CANT
15032,36.82718,83.782557,LEFT RAIL CANT
15033,36.827186,83.782576,WIDE GAGE
15034,35.875651,82.010236,LEFT RAIL CANT
15035,35.808632,81.973852,RIGHT RAIL CANT
15036,35.808717,81.973877,RIGHT RAIL CANT
15037,36.82606,83.781372,LEFT RAIL CANT
15038,36.826849,83.780885,WIDE GAGE
15039,36.826871,83.7808,WIDE GAGE
15040,36.826881,83.780839,WIDE GAGE
15041,36.826707,83.78037,WIDE GAGE
15042,36.826707,83.78037,WIDE GAGE
15043,36.825925,83.781183,LEFT RAIL CANT
15044,36.826834,83.780627,WIDE GAGE
15045,36.826815,83.780555,WIDE GAGE
15046,36.826655,83.780038,RIGHT RAIL CANT
15047,36.826287,83.779636,WIDE GAGE
15048,36.826287,83.779636,WIDE GAGE
15049,36.825418,83.780308,LEFT RAIL CANT
15050,36.826315,83.779724,WIDE GAGE
15051,36.826076,83.779388,WIDE GAGE
15052,36.826076,83.779388,WIDE GAGE
15053,36.826356,83.779764,WIDE GAGE
15054,36.826343,83.779742,WIDE GAGE
15055,36.826343,83.779742,WIDE GAGE
15056,36.825354,83.780172,LEFT RAIL CANT
15057,36.825898,83.779227,WIDE GAGE
15058,36.825335,83.78013,LEFT RAIL CANT
15059,36.826208,83.779506,RIGHT RAIL CANT
15060,36.826153,83.77944,WIDE GAGE
15061,36.826153,83.77944,WIDE GAGE
15062,36.668407,84.130555,CROSSLEVEL
15063,36.668951,84.130079,CROSSLEVEL
15064,36.668519,84.130449,WARP 31FT
15065,36.668519,84.130449,WARP 31FT
15066,36.824096,83.776776,LEFT RAIL CANT
15067,36.82362,83.777433,WIDE GAGE
15068,36.666976,84.131456,LEFT RAIL CANT
15069,36.666909,84.131488,LEFT RAIL CANT
15070,36.666681,84.131481,WARP 31FT
15071,37.559922,83.409171,LEFT RAIL CANT
15072,37.56047,83.41049,LEFT RAIL CANT
15073,37.56048,83.41053,WIDE GAGE
15074,35.867571,82.004385,LEFT RAIL CANT
15075,35.867281,82.004923,WARP 31FT
15076,35.866704,82.004043,WARP 31FT
15077,35.866704,82.004043,WARP 31FT
15078,35.867407,82.004857,WARP 31FT
15079,35.867407,82.004857,WARP 31FT
15080,35.866792,82.004817,RIGHT RAIL CANT
15081,35.882597,82.008667,WARP 31FT
15082,35.792322,82.006151,WARP 31FT
15083,35.792322,82.006151,WARP 31FT
15084,36.822013,83.77341,LEFT RAIL CANT
15085,36.82102,83.774502,WIDE GAGE
15086,35.867256,82.004332,LEFT RAIL CANT
15087,35.867224,82.004326,RIGHT RAIL CANT
15088,35.866286,82.004154,RIGHT RAIL CANT
15089,35.799423,81.971589,WARP 31FT
15090,35.799423,81.971589,WARP 31FT
15091,35.866941,82.004181,WARP 31FT
15092,35.867032,82.005534,WARP 31FT
15093,35.867032,82.005534,WARP 31FT
15094,35.866232,82.004166,RIGHT RAIL CANT
15095,35.867088,82.004306,WARP 31FT
15096,35.867088,82.004306,WARP 31FT
15097,35.866972,82.004145,WARP 31FT
15098,35.866328,82.004235,LEFT RAIL CANT
15099,35.865899,82.004424,RIGHT RAIL CANT
15100,35.866076,82.004227,LEFT RAIL CANT
15101,35.865251,82.0043,RIGHT RAIL CANT
15102,35.798018,81.971486,LEFT RAIL CANT
15103,35.798035,81.971486,LEFT RAIL CANT
15104,35.865874,82.004227,RIGHT RAIL CANT
15105,35.865049,82.004263,PROFILE RIGHT 62FT
15106,35.865049,82.004263,PROFILE RIGHT 62FT
15107,35.865097,82.004263,WARP 31FT
15108,36.660303,84.13304,CROSSLEVEL
15109,36.660309,84.133021,WARP 31FT
15110,36.660309,84.133021,WARP 31FT
15111,36.660255,84.133052,WARP 31FT
15112,35.859161,82.00519,LEFT RAIL CANT
15113,35.859161,82.00519,RIGHT RAIL CANT
15114,35.859783,82.005102,WARP 31FT
15115,35.859783,82.005102,WARP 31FT
15116,35.791845,81.972034,LEFT RAIL CANT
15117,35.859684,82.005076,WARP 31FT
15118,35.791757,81.972039,LEFT RAIL CANT
15119,35.860235,82.005121,RIGHT RAIL CANT
15120,35.860207,82.005119,RIGHT RAIL CANT
15121,35.854514,82.004452,ALIGNMENT RIGHT
15122,35.854507,82.004441,EXCESS. ELEVATION
15123,35.854194,82.003684,ALIGNMENT LEFT
15124,35.854194,82.003684,ALIGNMENT LEFT
15125,35.85419,82.003672,ALIGNMENT RIGHT
15126,35.85419,82.003672,ALIGNMENT RIGHT
15127,35.85415,82.0035,ALIGNMENT RIGHT
15128,35.854384,82.004209,WARP 31FT
15129,35.854384,82.004209,WARP 31FT
15130,36.650638,84.129397,LEFT RAIL CANT
15131,,,WARP 31FT
15132,37.573485,83.400463,LEFT RAIL CANT
15133,37.573562,83.400397,LEFT RAIL CANT
15134,37.573522,83.400432,LEFT RAIL CANT
15135,37.555772,83.395564,LEFT RAIL CANT
15136,37.555734,83.395472,LEFT RAIL CANT
15137,37.555734,83.395472,LEFT RAIL CANT
15138,37.555314,83.394469,WIDE GAGE
15139,37.55578,83.395582,WIDE GAGE
15140,36.816458,83.758077,RIGHT RAIL CANT
15141,36.816458,83.758077,WIDE GAGE
15142,36.816458,83.758077,WIDE GAGE
15143,36.816433,83.757364,LEFT RAIL CANT
15144,36.816195,83.757193,RIGHT RAIL CANT
15145,36.816216,83.757224,WIDE GAGE
15146,36.81649,83.758299,WIDE GAGE
15147,36.816496,83.75578,LEFT RAIL CANT
15148,36.815544,83.755946,WIDE GAGE
15149,36.815464,83.755841,WIDE GAGE
15150,36.815464,83.755841,WIDE GAGE
15151,36.816536,83.755434,LEFT RAIL CANT
15152,36.815356,83.755679,RIGHT RAIL CANT
15153,35.770919,82.010164,CROSSLEVEL
15154,35.861381,81.993937,WARP 31FT
15155,35.861381,81.993937,WARP 31FT
15156,35.90182,81.998771,WARP 31FT
15157,35.862143,81.981854,ALIGNMENT LEFT
15158,35.862143,81.981854,ALIGNMENT RIGHT
15159,35.864395,81.990924,CROSSLEVEL
15160,35.864395,81.990924,CROSSLEVEL
15161,35.767797,82.008662,WARP 31FT
15162,35.767797,82.008662,WARP 31FT
15163,35.863437,81.990816,CROSSLEVEL
15164,35.863478,81.990759,CROSSLEVEL
15165,35.863399,81.990788,WARP 31FT
15166,35.863399,81.990788,WARP 31FT
15167,36.640211,84.117006,LEFT RAIL CANT
15168,36.639634,84.118366,WIDE GAGE
15169,36.805021,83.750843,LEFT RAIL CANT
15170,36.805031,83.750847,LEFT RAIL CANT
15171,36.804918,83.750846,RIGHT RAIL CANT
15172,36.639787,84.116994,LEFT RAIL CANT
15173,36.640046,84.117067,WIDE GAGE
15174,36.639736,84.116897,LEFT RAIL CANT
15175,36.639769,84.116901,LEFT RAIL CANT
15176,36.639814,84.116918,LEFT RAIL CANT
15177,36.640039,84.116956,LEFT RAIL CANT
15178,36.639871,84.116959,RIGHT RAIL CANT
15179,36.640011,84.116777,RIGHT RAIL CANT
15180,36.639882,84.116766,LEFT RAIL CANT
15181,36.639701,84.116943,RIGHT RAIL CANT
15182,36.639917,84.11681,RIGHT RAIL CANT
15183,36.639512,84.116932,LEFT RAIL CANT
15184,36.639722,84.116873,RIGHT RAIL CANT
15185,37.546457,83.374986,GWR 2ND LEVEL
15186,37.546431,83.374926,PLG 24 2ND LEVEL
15187,35.869373,81.986168,LEFT RAIL CANT
15188,35.869365,81.986178,RIGHT RAIL CANT
15189,35.870043,81.985509,LEFT RAIL CANT
15190,35.869946,81.985696,RIGHT RAIL CANT
15191,35.869988,81.985628,RIGHT RAIL CANT
15192,36.632508,84.1115,RIGHT RAIL CANT
15193,36.632307,84.111128,RIGHT RAIL CANT
15194,36.632307,84.111128,RIGHT RAIL CANT
15195,36.632513,84.111512,RIGHT RAIL CANT
15196,36.796289,83.753792,ALIGNMENT LEFT
15197,36.796289,83.753792,ALIGNMENT LEFT
15198,36.7963,83.753793,ALIGNMENT RIGHT
15199,36.7963,83.753793,ALIGNMENT RIGHT
15200,36.632305,84.111173,RIGHT RAIL CANT
15201,36.632316,84.111198,RIGHT RAIL CANT
15202,36.632285,84.111135,RIGHT RAIL CANT
15203,36.632271,84.111105,RIGHT RAIL CANT
15204,36.632271,84.111105,RIGHT RAIL CANT
15205,36.632207,84.110987,WIDE GAGE
15206,36.632239,84.111042,WIDE GAGE
15207,36.794953,83.753082,LEFT RAIL CANT
15208,36.79494,83.75299,RIGHT RAIL CANT
15209,36.794957,83.753007,RIGHT RAIL CANT
15210,36.794978,83.753023,RIGHT RAIL CANT
15211,36.795006,83.753071,RIGHT RAIL CANT
15212,36.794937,83.753079,RIGHT RAIL CANT
15213,36.795035,83.753098,RIGHT RAIL CANT
15214,36.795024,83.753096,RIGHT RAIL CANT
15215,36.795056,83.753103,WIDE GAGE
15216,36.795056,83.753103,WIDE GAGE
15217,36.795019,83.753084,WIDE GAGE
15218,36.795019,83.753084,WIDE GAGE
15219,36.794407,83.748087,LEFT RAIL CANT
15220,36.794755,83.747964,RIGHT RAIL CANT
15221,37.536862,83.367209,PROFILE LEFT 62FT
15222,37.536862,83.367209,PROFILE LEFT 62FT
15223,37.536867,83.367212,PROFILE RIGHT 62FT
15224,37.536867,83.367212,PROFILE RIGHT 62FT
15225,37.536749,83.367183,PROFILE LEFT 62FT
15226,37.536749,83.367183,PROFILE LEFT 62FT
15227,37.536743,83.367184,PROFILE RIGHT 62FT
15228,37.536743,83.367184,PROFILE RIGHT 62FT
15229,36.794734,83.746612,LEFT RAIL CANT
15230,36.794695,83.746549,RIGHT RAIL CANT
15231,35.908769,81.974841,ALIGNMENT LEFT
15232,35.908769,81.974841,ALIGNMENT LEFT
15233,35.908771,81.974834,ALIGNMENT RIGHT
15234,35.908771,81.974834,ALIGNMENT RIGHT
15235,35.908847,81.974588,ALIGNMENT LEFT
15236,35.908834,81.974625,ALIGNMENT RIGHT
15237,35.878699,81.978257,EXCESS. ELEVATION
15238,35.908844,81.974594,EXCESS. ELEVATION
15239,35.908941,81.974314,ALIGNMENT LEFT
15240,35.908941,81.974314,ALIGNMENT LEFT
15241,35.908937,81.974326,ALIGNMENT RIGHT
15242,35.908937,81.974326,ALIGNMENT RIGHT
15243,35.878558,81.977454,ALIGNMENT LEFT
15244,35.878558,81.977454,ALIGNMENT LEFT
15245,35.878558,81.977454,ALIGNMENT RIGHT
15246,35.878558,81.977454,ALIGNMENT RIGHT
15247,35.874535,81.975949,LEFT RAIL CANT
15248,35.874509,81.975958,WIDE GAGE
15249,35.874509,81.975958,WIDE GAGE
15250,35.874247,81.97608,LEFT RAIL CANT
15251,35.874285,81.976045,LEFT RAIL CANT
15252,35.874285,81.976045,WIDE GAGE
15253,35.755828,81.932179,WARP 31FT
15254,35.740625,82.009857,WARP 31FT
15255,35.740625,82.009857,WARP 31FT
15256,35.865542,81.975709,WIDE GAGE
15257,36.600865,84.096126,ALIGNMENT LEFT
15258,36.600859,84.096127,ALIGNMENT RIGHT
15259,36.60091,84.096084,CROSSLEVEL
15260,36.60091,84.096084,CROSSLEVEL
15261,36.60091,84.096084,EXCESS. ELEVATION
15262,36.600888,84.096082,WARP 31FT
15263,36.600888,84.096082,WARP 31FT
15264,36.600955,84.096092,WARP 31FT
15265,36.600955,84.096092,WARP 31FT
15266,36.77192,83.719837,ALIGNMENT
15267,36.771926,83.719844,ALIGNMENT LEFT
15268,36.771926,83.719844,ALIGNMENT LEFT
15269,36.771931,83.719863,ALIGNMENT RIGHT
15270,36.771931,83.719863,ALIGNMENT RIGHT
15271,36.771933,83.71987,ALIGNMENT RIGHT
15272,36.771933,83.71987,ALIGNMENT RIGHT
15273,35.87059,81.953865,LEFT RAIL CANT
15274,35.870598,81.953847,WIDE GAGE
15275,35.870598,81.953847,WIDE GAGE
15276,36.764553,83.692106,LEFT RAIL CANT
15277,36.764512,83.692073,WIDE GAGE
15278,36.764307,83.691908,LEFT RAIL CANT
15279,36.765768,83.693968,PROFILE LEFT 62FT
15280,36.764143,83.690709,LEFT RAIL CANT
15281,,,LEFT RAIL CANT
15282,36.763407,83.69158,RIGHT RAIL CANT
15283,36.765522,83.693505,WARP 31FT
15284,36.765522,83.693505,WARP 31FT
15285,36.765624,83.693588,ALIGNMENT RIGHT
15286,36.759479,83.689705,RIGHT RAIL CANT
15287,36.766388,83.692357,WIDE GAGE
15288,36.766388,83.692357,WIDE GAGE
15289,36.765497,83.693449,CROSSLEVEL
15290,36.765671,83.693833,CROSSLEVEL
15291,36.765671,83.693833,CROSSLEVEL
15292,36.751654,83.691803,RIGHT RAIL CANT
15293,36.751727,83.691724,RIGHT RAIL CANT
15294,36.765486,83.693425,WARP 31FT
15295,36.765486,83.693425,WARP 31FT
15296,36.765687,83.693876,WARP 31FT
15297,36.765687,83.693876,WARP 31FT
15298,36.766392,83.692132,LEFT RAIL CANT
15299,36.766392,83.692111,LEFT RAIL CANT
15300,36.751638,83.691802,RIGHT RAIL CANT
15301,36.766403,83.691906,LEFT RAIL CANT
15302,36.763528,83.691582,RIGHT RAIL CANT
15303,36.763522,83.691581,RIGHT RAIL CANT
15304,36.764512,83.692047,WIDE GAGE
15305,36.759861,83.690093,RIGHT RAIL CANT
15306,36.764354,83.691905,LEFT RAIL CANT
15307,36.763407,83.691646,WIDE GAGE
15308,36.763349,83.691647,WIDE GAGE
15309,36.763349,83.691647,WIDE GAGE
15310,36.764689,83.691882,ALIGNMENT LEFT
15311,36.766446,83.691465,PROFILE LEFT 62FT
15312,36.762051,83.691604,WARP 62FT
15313,36.766348,83.690017,LEFT RAIL CANT
15314,36.766296,83.690063,LEFT RAIL CANT
15315,36.766224,83.689968,LEFT RAIL CANT
15316,36.76619,83.68999,RIGHT RAIL CANT
15317,36.769815,83.685879,ALIGNMENT LEFT
15318,36.769865,83.685806,CROSSLEVEL
15319,36.769865,83.685806,CROSSLEVEL
15320,36.769879,83.685785,CROSSLEVEL
15321,36.769837,83.685847,WARP 31FT
15322,36.769837,83.685847,WARP 31FT
15323,36.769854,83.685821,WARP 62FT
15324,36.769854,83.685821,WARP 62FT
15325,36.769872,83.685875,WARP 31FT
15326,36.769824,83.68595,WARP 31FT
15327,36.769967,83.685642,WARP 31FT
15328,36.769894,83.685764,WARP 31FT
15329,36.769922,83.685723,WARP 62FT
15330,36.769922,83.685723,WARP 62FT
15331,37.489415,83.352199,LEFT RAIL CANT
15332,37.496785,83.347767,LEFT RAIL CANT
15333,37.496784,83.347788,WIDE GAGE
15334,37.496698,83.346284,WIDE GAGE
15335,37.496672,83.346125,LEFT RAIL CANT
15336,37.489277,83.352087,LEFT RAIL CANT
15337,37.496793,83.347664,LEFT RAIL CANT
15338,37.496791,83.347685,WIDE GAGE
15339,37.496803,83.347458,LEFT RAIL CANT
15340,37.496803,83.347458,LEFT RAIL CANT
15341,37.496576,83.345858,WIDE GAGE
15342,37.496706,83.346201,WIDE GAGE
15343,37.496804,83.347506,WIDE GAGE
15344,37.496575,83.34583,WIDE GAGE
15345,37.496575,83.34583,WIDE GAGE
15346,37.496729,83.346315,WIDE GAGE
15347,37.496729,83.346315,WIDE GAGE
15348,37.496728,83.346308,WIDE GAGE
15349,37.496728,83.346308,WIDE GAGE
15350,37.489076,83.351906,LEFT RAIL CANT
15351,37.496814,83.347314,LEFT RAIL CANT
15352,37.496693,83.346167,WIDE GAGE
15353,37.488792,83.351603,LEFT RAIL CANT
15354,37.49685,83.346943,LEFT RAIL CANT
15355,37.496538,83.345769,WIDE GAGE
15356,37.488582,83.351339,LEFT RAIL CANT
15357,37.48862,83.35139,LEFT RAIL CANT
15358,37.488662,83.351444,LEFT RAIL CANT
15359,37.49681,83.346706,WIDE GAGE
15360,36.575998,84.065273,ALIGNMENT LEFT
15361,36.575998,84.065273,ALIGNMENT RIGHT
15362,36.57598,84.065321,CONC RT RAIL CANT
15363,36.576086,84.065138,CONC RT RAIL CANT
15364,36.575951,84.065308,RIGHT RAIL CANT
15365,37.494953,83.344556,ALIGNMENT LEFT
15366,37.494953,83.344556,ALIGNMENT LEFT
15367,37.494953,83.344556,ALIGNMENT RIGHT
15368,37.494953,83.344556,ALIGNMENT RIGHT
15369,36.771534,83.68324,ALIGNMENT LEFT
15370,36.771534,83.68324,ALIGNMENT RIGHT
15371,36.771531,83.683254,LEFT RAIL CANT
15372,36.771752,83.682427,RIGHT RAIL CANT
15373,37.494933,83.344563,ALIGNMENT
15374,37.49491,83.344572,ALIGNMENT LEFT
15375,37.49491,83.344572,ALIGNMENT LEFT
15376,37.494904,83.344572,ALIGNMENT RIGHT
15377,35.715648,81.906876,PROFILE LEFT 62FT
15378,35.715638,81.906881,PROFILE RIGHT 62FT
15379,35.861774,81.952488,WARP 31FT
15380,35.861878,81.952386,WARP 31FT
15381,36.576464,84.060705,LEFT RAIL CANT
15382,36.576327,84.060732,LEFT RAIL CANT
15383,36.576352,84.060688,LEFT RAIL CANT
15384,36.576445,84.060772,RIGHT RAIL CANT
15385,36.748867,83.691924,RIGHT RAIL CANT
15386,36.748951,83.691941,WIDE GAGE
15387,36.748668,83.691911,LEFT RAIL CANT
15388,36.748408,83.691772,WIDE GAGE
15389,36.748487,83.691847,LEFT RAIL CANT
15390,36.748466,83.691841,RIGHT RAIL CANT
15391,36.748498,83.69185,RIGHT RAIL CANT
15392,36.748444,83.691834,RIGHT RAIL CANT
15393,36.748294,83.691763,LEFT RAIL CANT
15394,36.747961,83.691537,WIDE GAGE
15395,36.577622,84.058694,CONC LT RAIL CANT
15396,36.577578,84.058728,LEFT RAIL CANT
15397,36.74807,83.691643,LEFT RAIL CANT
15398,36.747744,83.691372,WIDE GAGE
15399,36.577682,84.058615,CONC LT RAIL CANT
15400,36.577595,84.05863,LEFT RAIL CANT
15401,36.577607,84.05857,LEFT RAIL CANT
